Framework,Framework ID,Supplier Name,Supplier Company House No,Member trusts NHS Org Code (ODS),Member trust name,Framework Organisation,MI Reporting Month,Invoice Date,ABI,MI Value (Ex VAT)
Transforming Organisations Partnerships,1234571,Attain,5118541,X24,NHS England,1234571-X24,2022_12,16/12/2022,0,41885
Transforming Organisations Partnerships,1234571,Attain,5118541,X24,NHS South Yorkshire Integrated Care Board,1234571-X24,2022_09,30/09/2022,0,17850
Transforming Organisations Partnerships,1234571,Attain,5118541,Y58,Devon CCG,1234571-Y58,2022_04,30/04/2022,0,14625
Transforming Organisations Partnerships,1234571,Attain,5118541,Y58,Devon CCG,1234571-Y58,2022_05,31/05/2022,0,30425
Transforming Organisations Partnerships,1234571,Attain,5118541,Y58,Devon CCG,1234571-Y58,2022_06,30/06/2022,0,31962.5
Transforming Organisations Partnerships,1234571,Attain,5118541,Y58,NHS Devon ICB,1234571-Y58,2022_07,31/07/2022,0,8500
Transforming Organisations Partnerships,1234571,Attain,5118541,Y58,NHS Devon ICB,1234571-Y58,2022_08,31/08/2022,0,5525
Transforming Organisations Partnerships,1234571,Attain,5118541,Y58,NHS Devon ICB,1234571-Y58,2022_10,31/10/2022,0,8500
Transforming Organisations Partnerships,1234571,Attain,5118541,Y58,NHS KENT AND MEDWAY ICB (QKS),1234571-Y58,2022_09,30/09/2022,0,4740
Transforming Organisations Partnerships,1234571,Attain,5118541,Y63,NHS South Yorkshire Integrated Care Board,1234571-Y63,2023_01,31/01/2023,0,12905
Transforming Organisations Partnerships,1234571,Attain,5118541,Y63,NHS South Yorkshire Integrated Care Board,1234571-Y63,2023_02,28/02/2023,0,35605
Transforming Organisations Partnerships,1234571,The Consultation Institute,5126414,205,Hywel Dda UHB,1234571-205,2023_02,15/12/2022,0,81418
Transforming Organisations Partnerships,1234571,The Consultation Institute,5126414,205,Hywel Dda UHB,1234571-205,2023_02,20/02/2023,0,93250
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,27D,NHS Cheshire & Merseyside Integrated Care Board,2020/S 220-541891-27D,2022_08,01/08/2022,0,21036.67
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,27D,NHS Cheshire & Merseyside Integrated Care Board,2020/S 220-541891-27D,2022_09,01/09/2022,0,6373.77
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,27D,NHS Cheshire & Merseyside Integrated Care Board,2020/S 220-541891-27D,2022_10,01/10/2022,0,6373.77
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,27D,NHS Cheshire & Merseyside Integrated Care Board,2020/S 220-541891-27D,2022_11,01/11/2022,0,6373.77
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,27D,NHS Cheshire & Merseyside Integrated Care Board,2020/S 220-541891-27D,2022_12,01/12/2022,0,6373.77
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,27D,NHS Cheshire & Merseyside Integrated Care Board,2020/S 220-541891-27D,2023_01,01/01/2023,0,6373.77
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,27D,NHS CHESHIRE CCG,2020/S 220-541891-27D,2022_04,01/04/2022,0,21036.67
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,27D,NHS CHESHIRE CCG,2020/S 220-541891-27D,2022_05,01/05/2022,420.73,21036.67
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,27D,NHS CHESHIRE CCG,2020/S 220-541891-27D,2022_06,01/06/2022,420.73,21036.67
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,27D,NHS CHESHIRE CCG,2020/S 220-541891-27D,2022_07,01/07/2022,420.73,21036.67
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,2020/S 220-541891-RBT,2022_04,01/04/2022,0,19032.14
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,2020/S 220-541891-RBT,2022_05,01/05/2022,0,19032.14
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,2020/S 220-541891-RBT,2022_06,01/06/2022,0,19032.14
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,2020/S 220-541891-RBT,2022_07,01/07/2022,0,19032.14
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,2020/S 220-541891-RBT,2022_08,01/08/2022,0,19032.14
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,2020/S 220-541891-RBT,2022_09,01/09/2022,0,19032.14
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,2020/S 220-541891-RBT,2022_10,01/10/2022,0,21521.37
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,2020/S 220-541891-RBT,2022_11,30/09/2022,0,9254.14
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,2020/S 220-541891-RBT,2022_11,10/11/2022,0,9259.14
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,2020/S 220-541891-RBT,2022_11,01/11/2022,0,21521.37
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,2020/S 220-541891-RBT,2022_12,31/12/2022,0,9259.14
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,2020/S 220-541891-RBT,2022_12,01/12/2022,0,21521.37
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,2020/S 220-541891-RBT,2023_01,01/01/2023,0,30780.51
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,2020/S 220-541891-RDE,2022_04,01/04/2022,0,120910.64
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,2020/S 220-541891-RDE,2022_05,01/05/2022,0,120910.64
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,2020/S 220-541891-RDE,2022_06,01/06/2022,0,106972.52
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,2020/S 220-541891-RDE,2022_07,01/07/2022,0,120910.64
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,2020/S 220-541891-RDE,2022_08,01/08/2022,0,127290.64
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,2020/S 220-541891-RDE,2022_09,30/09/2022,0,6985
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,2020/S 220-541891-RDE,2022_09,01/09/2022,0,119660.64
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,2020/S 220-541891-RDE,2022_10,31/10/2022,0,10070
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,2020/S 220-541891-RDE,2022_10,01/10/2022,0,119660.64
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,2020/S 220-541891-RDE,2022_11,30/11/2022,0,8967.5
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,2020/S 220-541891-RDE,2022_11,01/11/2022,0,119660.64
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,2020/S 220-541891-RDE,2022_12,30/12/2022,0,9240
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,2020/S 220-541891-RDE,2022_12,01/12/2022,0,119660.64
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,2020/S 220-541891-RDE,2023_01,01/01/2023,0,128743.14
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,2020/S 220-541891-RGR,2022_04,01/04/2022,0,23019.15
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,2020/S 220-541891-RGR,2022_05,01/05/2022,460.38,23019.15
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,2020/S 220-541891-RGR,2022_06,01/06/2022,460.38,23019.15
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,2020/S 220-541891-RGR,2022_07,01/07/2022,460.38,23019.15
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,2020/S 220-541891-RGR,2022_08,01/08/2022,0,24031.07
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,2020/S 220-541891-RGR,2022_09,01/09/2022,0,24031.07
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,2020/S 220-541891-RGR,2022_10,01/10/2022,0,24031.07
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,2020/S 220-541891-RGR,2022_11,31/10/2022,0,9966.66
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,2020/S 220-541891-RGR,2022_11,01/11/2022,0,24031.07
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,2020/S 220-541891-RGR,2022_12,31/12/2022,0,9966.66
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,2020/S 220-541891-RGR,2022_12,01/12/2022,0,24031.07
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,2020/S 220-541891-RGR,2023_01,31/01/2023,0,4983.33
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,2020/S 220-541891-RGR,2023_01,01/12/2022,0,24031.07
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RJN,EAST CHESHIRE NHS TRUST,2020/S 220-541891-RJN,2022_04,01/04/2022,0,15730.61
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RJN,EAST CHESHIRE NHS TRUST,2020/S 220-541891-RJN,2022_05,01/05/2022,0,15730.61
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RJN,EAST CHESHIRE NHS TRUST,2020/S 220-541891-RJN,2022_06,01/06/2022,0,15730.61
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RJN,EAST CHESHIRE NHS TRUST,2020/S 220-541891-RJN,2022_07,01/07/2022,0,15730.61
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RJN,EAST CHESHIRE NHS TRUST,2020/S 220-541891-RJN,2022_08,01/08/2022,0,15730.61
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RJN,EAST CHESHIRE NHS TRUST,2020/S 220-541891-RJN,2022_09,01/09/2022,0,15730.61
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RJN,EAST CHESHIRE NHS TRUST,2020/S 220-541891-RJN,2022_10,01/10/2022,0,18048.38
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RJN,EAST CHESHIRE NHS TRUST,2020/S 220-541891-RJN,2022_11,01/11/2022,0,18048.38
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RJN,EAST CHESHIRE NHS TRUST,2020/S 220-541891-RJN,2022_12,01/12/2022,0,18048.38
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,ERS Medical Ltd,11716620,RJN,EAST CHESHIRE NHS TRUST,2020/S 220-541891-RJN,2023_01,01/01/2023,0,18048.38
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,Global Service Group,3348440,RGN,North West Anglia NHS Foundation Trust,2020/S 220-541891-RGN,2022_05,30/04/2022,0,79798.75
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,Global Service Group,3348440,RGN,North West Anglia NHS Foundation Trust,2020/S 220-541891-RGN,2022_06,31/05/2022,0,78897.04
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,Global Service Group,3348440,RGN,North West Anglia NHS Foundation Trust,2020/S 220-541891-RGN,2022_06,30/06/2022,0,83266.58
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,Global Service Group,3348440,RGN,North West Anglia NHS Foundation Trust,2020/S 220-541891-RGN,2022_08,31/08/2022,0,83845.4
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,Global Service Group,3348440,RGN,North West Anglia NHS Foundation Trust,2020/S 220-541891-RGN,2022_08,31/07/2022,0,84029.06
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,Global Service Group,3348440,RGN,North West Anglia NHS Foundation Trust,2020/S 220-541891-RGN,2022_10,31/10/2022,0,75926.69
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,Global Service Group,3348440,RGN,North West Anglia NHS Foundation Trust,2020/S 220-541891-RGN,2022_10,30/09/2022,0,80768.2
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,Global Service Group,3348440,RGN,North West Anglia NHS Foundation Trust,2020/S 220-541891-RGN,2022_11,31/10/2022,0,75926.69
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,Global Service Group,3348440,RGN,North West Anglia NHS Foundation Trust,2020/S 220-541891-RGN,2022_11,30/09/2022,0,80768.2
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,Global Service Group,3348440,RGN,North West Anglia NHS Foundation Trust,2020/S 220-541891-RGN,2022_12,31/10/2022,0,11653.66
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,Global Service Group,3348440,RGN,North West Anglia NHS Foundation Trust,2020/S 220-541891-RGN,2022_12,30/11/2022,0,37737.67
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,Global Service Group,3348440,RGN,North West Anglia NHS Foundation Trust,2020/S 220-541891-RGN,2023_01,31/12/2022,0,86960.35
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,Global Service Group,3348440,RGN,North West Anglia NHS Foundation Trust,2020/S 220-541891-RGN,2023_02,30/11/2022,0,41880.25
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,Global Service Group,3348440,RT1,Cambridgeshire & Peterborough NHS Foundation Trust,2020/S 220-541891-RT1,2022_04,30/04/2022,0,11632.27
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,Global Service Group,3348440,RT1,Cambridgeshire & Peterborough NHS Foundation Trust,2020/S 220-541891-RT1,2022_06,31/05/2022,0,14063.02
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,Global Service Group,3348440,RT1,Cambridgeshire & Peterborough NHS Foundation Trust,2020/S 220-541891-RT1,2022_06,30/06/2022,0,15097.22
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,Global Service Group,3348440,RT1,Cambridgeshire & Peterborough NHS Foundation Trust,2020/S 220-541891-RT1,2022_07,31/07/2022,0,15174.68
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,Global Service Group,3348440,RT1,Cambridgeshire & Peterborough NHS Foundation Trust,2020/S 220-541891-RT1,2022_08,31/08/2022,0,13588.83
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,Global Service Group,3348440,RT1,Cambridgeshire & Peterborough NHS Foundation Trust,2020/S 220-541891-RT1,2022_10,30/09/2022,0,15411.77
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,Global Service Group,3348440,RT1,Cambridgeshire & Peterborough NHS Foundation Trust,2020/S 220-541891-RT1,2022_11,30/09/2022,0,15411.77
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,Global Service Group,3348440,RT1,Cambridgeshire & Peterborough NHS Foundation Trust,2020/S 220-541891-RT1,2022_12,05/12/2022,0,16397.13
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,Global Service Group,3348440,RT1,Cambridgeshire & Peterborough NHS Foundation Trust,2020/S 220-541891-RT1,2022_12,19/12/2022,0,17360.3
Transportation: Patients and Specialist Courier Services,2020/S 220-541891,Global Service Group,3348440,RT1,Cambridgeshire & Peterborough NHS Foundation Trust,2020/S 220-541891-RT1,2023_01,31/12/2022,0,16818.49
